Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
DAINTREE RESIDENCE,"1,174,920",678.13,"1,733",28-Sep-20,11A TOH TUCK ROAD #03-03,New Sale,Strata,63,"18,650",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596157,21,59,Central Region,Bukit Timah
PIERMONT GRAND,"906,390",839.59,"1,080",28-Sep-20,34 SUMANG WALK #04-28,New Sale,Strata,78,"11,620",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828622,19,82,North East Region,Punggol
VIEW AT KISMIS,"1,048,000",592.02,"1,770",28-Sep-20,21 LORONG KISMIS #02-19,New Sale,Strata,55,"19,055",-,Apartment,1,99 yrs from 31/05/2019,Uncompleted,HDB,596187,21,59,Central Region,Bukit Timah
ONE PEARL BANK,"1,770,000",742.72,"2,383",28-Sep-20,1 PEARL BANK #07-06,New Sale,Strata,69,"25,652",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,3,16,Central Region,Outram
AVENUE SOUTH RESIDENCE,"1,522,000",731.95,"2,079",28-Sep-20,11 SILAT AVENUE #30-32,New Sale,Strata,68,"22,382",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168877,3,16,Central Region,Bukit Merah
AVENUE SOUTH RESIDENCE,"1,340,000",656.6,"2,041",28-Sep-20,11 SILAT AVENUE #23-33,New Sale,Strata,61,"21,967",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,HDB,168877,3,16,Central Region,Bukit Merah
PENROSE,"963,000",645.84,"1,491",28-Sep-20,20 SIMS DRIVE #10-01,New Sale,Strata,60,"16,050",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387395,14,38,Central Region,Geylang
PENROSE,"993,000",645.84,"1,538",28-Sep-20,20 SIMS DRIVE #15-01,New Sale,Strata,60,"16,550",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387395,14,38,Central Region,Geylang
PENROSE,"984,900",645.84,"1,525",28-Sep-20,20 SIMS DRIVE #13-01,New Sale,Strata,60,"16,415",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387395,14,38,Central Region,Geylang
PENROSE,"829,300",473.62,"1,751",28-Sep-20,20 SIMS DRIVE #01-04,New Sale,Strata,44,"18,848",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,387395,14,38,Central Region,Geylang
PENROSE,"826,000",473.62,"1,744",28-Sep-20,20 SIMS DRIVE #15-04,New Sale,Strata,44,"18,773",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387395,14,38,Central Region,Geylang
PENROSE,"838,000",484.38,"1,730",28-Sep-20,20 SIMS DRIVE #07-05,New Sale,Strata,45,"18,622",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,387395,14,38,Central Region,Geylang
PENROSE,"872,800",484.38,"1,802",28-Sep-20,20 SIMS DRIVE #16-05,New Sale,Strata,45,"19,396",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387395,14,38,Central Region,Geylang
PENROSE,"1,332,000",807.3,"1,650",28-Sep-20,20 SIMS DRIVE #05-06,New Sale,Strata,75,"17,760",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,387395,14,38,Central Region,Geylang
PENROSE,"948,000",645.84,"1,468",28-Sep-20,20 SIMS DRIVE #06-09,New Sale,Strata,60,"15,800",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387395,14,38,Central Region,Geylang
PENROSE,"967,000",645.84,"1,497",28-Sep-20,20 SIMS DRIVE #11-09,New Sale,Strata,60,"16,117",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,387395,14,38,Central Region,Geylang
PENROSE,"984,900",645.84,"1,525",28-Sep-20,22 SIMS DRIVE #13-10,New Sale,Strata,60,"16,415",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,387396,14,38,Central Region,Geylang
PENROSE,"847,000",473.62,"1,788",28-Sep-20,22 SIMS DRIVE #07-13,New Sale,Strata,44,"19,250",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387396,14,38,Central Region,Geylang
PENROSE,"1,397,000",796.54,"1,754",28-Sep-20,22 SIMS DRIVE #12-14,New Sale,Strata,74,"18,878",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387396,14,38,Central Region,Geylang
PENROSE,"1,331,000",936.47,"1,421",28-Sep-20,22 SIMS DRIVE #07-17,New Sale,Strata,87,"15,299",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387396,14,38,Central Region,Geylang
PENROSE,"963,000",645.84,"1,491",28-Sep-20,22 SIMS DRIVE #10-18,New Sale,Strata,60,"16,050",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387396,14,38,Central Region,Geylang
PENROSE,"1,972,000","1,184.04","1,665",28-Sep-20,26 SIMS DRIVE #08-20,New Sale,Strata,110,"17,927",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387398,14,38,Central Region,Geylang
PENROSE,"1,546,000","1,044.11","1,481",28-Sep-20,26 SIMS DRIVE #06-21,New Sale,Strata,97,"15,938",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387398,14,38,Central Region,Geylang
PENROSE,"1,569,000","1,044.11","1,503",28-Sep-20,26 SIMS DRIVE #10-21,New Sale,Strata,97,"16,175",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387398,14,38,Central Region,Geylang
PENROSE,"1,728,000","1,054.87","1,638",28-Sep-20,26 SIMS DRIVE #05-23,New Sale,Strata,98,"17,633",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387398,14,38,Central Region,Geylang
PENROSE,"2,217,000","1,399.32","1,584",28-Sep-20,28 SIMS DRIVE #05-27,New Sale,Strata,130,"17,054",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387399,14,38,Central Region,Geylang
PENROSE,"971,000",645.84,"1,503",28-Sep-20,30 SIMS DRIVE #06-28,New Sale,Strata,60,"16,183",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387400,14,38,Central Region,Geylang
PENROSE,"1,443,500",936.47,"1,541",28-Sep-20,30 SIMS DRIVE #10-29,New Sale,Strata,87,"16,592",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387400,14,38,Central Region,Geylang
PENROSE,"1,181,000",710.42,"1,662",28-Sep-20,30 SIMS DRIVE #06-32,New Sale,Strata,66,"17,894",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,Private,387400,14,38,Central Region,Geylang
PENROSE,"1,200,000",710.42,"1,689",28-Sep-20,30 SIMS DRIVE #08-32,New Sale,Strata,66,"18,182",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387400,14,38,Central Region,Geylang
PENROSE,"1,167,000",699.66,"1,668",28-Sep-20,30 SIMS DRIVE #12-35,New Sale,Strata,65,"17,954",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,N.A,387400,14,38,Central Region,Geylang
PENROSE,"1,174,800",699.66,"1,679",28-Sep-20,30 SIMS DRIVE #11-35,New Sale,Strata,65,"18,074",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,387400,14,38,Central Region,Geylang
THE INTERLACE,"1,920,000","1,463.90","1,312",28-Sep-20,210 DEPOT ROAD #11-60,Resale,Strata,136,"14,118",-,Condominium,1,99 yrs from 11/02/2009,2013,HDB,109699,4,10,Central Region,Bukit Merah
AVILA GARDENS,"1,060,000","1,302.44",814,28-Sep-20,17 FLORA ROAD #03-09,Resale,Strata,121,"8,760",-,Condominium,1,Freehold,1995,HDB,509735,17,50,East Region,Pasir Ris
BOTANIC GARDENS VIEW,"3,000,000","1,410.08","2,128",28-Sep-20,19 TAMAN SERASI #06-19,Resale,Strata,131,"22,901",-,Apartment,1,Freehold,-,Private,257723,10,25,Central Region,Tanglin
THE TAMPINES TRILLIANT,"1,100,000","1,001.05","1,099",28-Sep-20,23 TAMPINES CENTRAL 7 #06-28,Resale,Strata,93,"11,828",-,Executive Condominium,1,99 yrs from 13/07/2011,2015,HDB,528609,18,52,East Region,Tampines
EAST MEADOWS,"1,100,000","1,280.92",859,28-Sep-20,32 TANAH MERAH KECHIL ROAD #01-20,Resale,Strata,119,"9,244",-,Condominium,1,99 yrs from 02/03/1998,2002,Private,465559,16,46,East Region,Bedok
MEADOWS @ PEIRCE,"1,142,500",914.94,"1,249",28-Sep-20,626 UPPER THOMSON ROAD #02-22,Resale,Strata,85,"13,441",-,Condominium,1,Freehold,2012,Private,787130,26,78,North East Region,Ang Mo Kio
LOYANG VILLAS,"1,390,000","1,614.60",861,28-Sep-20,325 LOYANG RISE,Resale,Land,150,"9,267",-,Terrace House,1,99 yrs from 01/05/1993,1995,Private,507306,17,50,East Region,Pasir Ris
SPRINGHILL,"1,370,000","2,744.82",499,28-Sep-20,2 SEMBAWANG WALK #01-02,Resale,Strata,255,"5,373",-,Terrace House,1,99 yrs from 07/01/2002,2005,HDB,757616,27,75,North Region,Sembawang
THE GLADES,"1,060,000",688.9,"1,539",28-Sep-20,18 BEDOK RISE #09-58,Resale,Strata,64,"16,563",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,465410,16,46,East Region,Bedok
SERANGOON GARDEN ESTATE,"3,100,000","2,799.72","1,107",28-Sep-20,55 BORTHWICK DRIVE,Resale,Land,260.1,"11,918",-,Terrace House,1,999 yrs from 01/01/1955,-,Private,559558,19,55,North East Region,Serangoon
SEMBAWANG HILLS ESTATE,"1,950,000","1,436.99","1,357",28-Sep-20,38 CASUARINA ROAD,Resale,Land,133.5,"14,607",-,Terrace House,1,Freehold,-,Private,579426,20,57,North East Region,Ang Mo Kio
THE SHORE RESIDENCES,"1,440,000",914.94,"1,574",28-Sep-20,87 AMBER ROAD #10-23,Resale,Strata,85,"16,941",-,Condominium,1,103 yrs from 18/08/2009,2014,Private,439897,15,43,Central Region,Marine Parade
THE PANORAMA,"700,000",452.09,"1,548",28-Sep-20,16 ANG MO KIO AVENUE 2 #11-20,Resale,Strata,42,"16,667",-,Condominium,1,99 yrs from 08/04/2013,2017,HDB,567699,20,56,North East Region,Ang Mo Kio
NUOVO,"1,438,000","1,550.02",928,28-Sep-20,23 ANG MO KIO AVENUE 9 #10-11,Resale,Strata,144,"9,986",-,Executive Condominium,1,99 yrs from 02/05/2001,2004,Private,569787,20,56,North East Region,Ang Mo Kio
ESPARINA RESIDENCES,"1,300,000","1,162.51","1,118",28-Sep-20,117 COMPASSVALE BOW #09-15,Resale,Strata,108,"12,037",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,Private,544816,19,54,North East Region,Sengkang
DOMAIN 21,"1,390,000",925.7,"1,502",28-Sep-20,23 DELTA ROAD #16-07,Resale,Strata,86,"16,163",-,Condominium,1,99 yrs from 02/07/2004,2007,Private,169814,3,16,Central Region,Bukit Merah
SUNRISE GARDENS,"1,498,000","2,034.40",736,28-Sep-20,57 SUNRISE AVENUE #04-02,Resale,Strata,189,"7,926",-,Condominium,1,99 yrs from 24/06/1995,1998,Private,806748,28,80,North East Region,Ang Mo Kio
THE EDEN AT TAMPINES,"992,000","1,248.62",794,28-Sep-20,29 TAMPINES STREET 34 #06-27,Resale,Strata,116,"8,552",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,Private,529236,18,52,East Region,Tampines
HUNDRED TREES,"745,000",484.38,"1,538",28-Sep-20,93 WEST COAST DRIVE #02-28,Resale,Strata,45,"16,556",-,Condominium,1,956 yrs from 27/05/1928,2013,HDB,128018,5,12,West Region,Clementi
THE TESSARINA,"2,300,000","1,313.21","1,751",28-Sep-20,28 WILBY ROAD #06-40,Resale,Strata,122,"18,852",-,Condominium,1,Freehold,2003,Private,276309,10,27,Central Region,Bukit Timah
PARC CLEMATIS,"1,154,000",688.9,"1,675",28-Sep-20,8E JALAN LEMPENG #13-55,New Sale,Strata,64,"18,031",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128827,5,12,West Region,Clementi
HIGH PARK RESIDENCES,"1,085,000",893.41,"1,214",28-Sep-20,31 FERNVALE ROAD #23-58,Resale,Strata,83,"13,072",-,Apartment,1,99 yrs from 05/11/2014,2019,HDB,797417,28,79,North East Region,Sengkang
PARC OASIS,"1,088,000","1,227.10",887,28-Sep-20,35 JURONG EAST AVENUE 1 #17-04,Resale,Strata,114,"9,544",-,Condominium,1,99 yrs from 01/12/1991,1994,Private,609774,22,60,West Region,Jurong East
THE DEW,"1,250,000","1,388.56",900,28-Sep-20,30 BUKIT BATOK STREET 21 #10-03,Resale,Strata,129,"9,690",-,Executive Condominium,1,99 yrs from 13/12/2000,2003,Private,659636,23,65,West Region,Bukit Batok
ONE JERVOIS,"1,690,000",990.29,"1,707",28-Sep-20,3 JERVOIS CLOSE #01-08,Resale,Strata,92,"18,370",-,Condominium,1,Freehold,2009,Private,249099,10,24,Central Region,Tanglin
VIBES@UPPER SERANGOON,"545,000",430.56,"1,266",28-Sep-20,488 UPPER SERANGOON ROAD #04-03,Resale,Strata,40,"13,625",-,Apartment,1,Freehold,2016,HDB,534519,19,53,North East Region,Serangoon
SOPHIA RESIDENCE,"1,820,000","1,044.11","1,743",28-Sep-20,11 SOPHIA ROAD #11-27,Resale,Strata,97,"18,763",-,Condominium,1,Freehold,2014,HDB,228194,9,22,Central Region,Rochor
1 CANBERRA,"978,888","1,076.40",909,28-Sep-20,13 CANBERRA DRIVE #07-26,Resale,Strata,100,"9,789",-,Executive Condominium,1,99 yrs from 30/01/2012,2015,Private,768072,27,76,North Region,Yishun
ELIAS GREEN,"1,150,000","1,614.60",712,28-Sep-20,3 ELIAS GREEN #09-03,Resale,Strata,150,"7,667",-,Condominium,1,99 yrs from 23/07/1991,1994,HDB,519960,18,51,East Region,Pasir Ris
PARC OASIS,"1,250,000","1,377.79",907,28-Sep-20,43 JURONG EAST AVENUE 1 #14-01,Resale,Strata,128,"9,766",-,Condominium,1,99 yrs from 01/12/1991,1994,HDB,609778,22,60,West Region,Jurong East
28 IMPERIAL RESIDENCES,"743,000",592.02,"1,255",28-Sep-20,28 LORONG 26 GEYLANG #03-01,Resale,Strata,55,"13,509",-,Apartment,1,Freehold,2015,HDB,398495,14,39,Central Region,Geylang
GOLDENHILL PARK CONDOMINIUM,"2,010,000","1,334.74","1,506",28-Sep-20,60 MEI HWAN DRIVE #16-03,Resale,Strata,124,"16,210",-,Condominium,1,Freehold,2004,Private,568426,20,56,North East Region,Serangoon
WOODSVALE,"737,000","1,313.21",561,28-Sep-20,1 WOODLANDS DRIVE 72 #02-02,Resale,Strata,122,"6,041",-,Executive Condominium,1,99 yrs from 22/09/1997,2000,HDB,738089,25,73,North Region,Woodlands
VILLA VERDE,"1,410,000","1,614.60",873,28-Sep-20,68 VERDE CRESCENT,Resale,Land,150,"9,400",-,Terrace House,1,99 yrs from 22/03/1997,2000,HDB,688423,23,68,West Region,Choa Chu Kang
WATTEN ESTATE CONDOMINIUM,"1,600,000","1,001.05","1,598",28-Sep-20,40 SHELFORD ROAD #02-12,Resale,Strata,93,"17,204",-,Condominium,1,Freehold,1983,Private,288433,11,28,Central Region,Bukit Timah
SIGNATURE AT YISHUN,"1,088,000","1,302.44",835,28-Sep-20,35 YISHUN STREET 51 #03-29,Resale,Strata,121,"8,992",-,Executive Condominium,1,99 yrs from 25/08/2014,2017,HDB,767992,27,76,North Region,Yishun
SELETAR HILLS ESTATE,"2,050,000","1,752.38","1,170",28-Sep-20,8 NERAM ROAD,Resale,Land,162.8,"12,592",-,Terrace House,1,999 yrs from 01/01/1879,-,Private,807720,28,80,North East Region,Serangoon
ROSYTH RESIDENCE,"995,000","1,033.34",963,28-Sep-20,37 ROSYTH ROAD #04-04,Resale,Strata,96,"10,365",-,Apartment,1,999 yrs from 01/01/1886,2007,Private,546200,19,54,North East Region,Hougang
VILLA MARINA,"1,160,000","1,130.22","1,026",28-Sep-20,29 JALAN SEMPADAN #02-15,Resale,Strata,105,"11,048",-,Condominium,1,99 yrs from 13/02/1995,1999,Private,457402,15,45,East Region,Bedok
AUSTVILLE RESIDENCES,"891,000","1,087.16",820,28-Sep-20,21 SENGKANG EAST AVENUE #02-22,Resale,Strata,101,"8,822",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,Private,544809,19,54,North East Region,Sengkang
ESTELLA GARDENS,"820,000",936.47,876,28-Sep-20,29 FLORA ROAD #03-06,Resale,Strata,87,"9,425",-,Condominium,1,Freehold,1999,HDB,509742,17,50,East Region,Pasir Ris
N.A.,"9,800,000","5,063.39","1,935",28-Sep-20,18A MERRYN ROAD,Resale,Land,470.4,"20,833",-,Detached House,1,Freehold,1999,Private,298526,11,29,Central Region,Novena
ROBERTSON BLUE,"3,300,000","1,668.42","1,978",28-Sep-20,88 ROBERTSON QUAY #04-05,Resale,Strata,155,"21,290",-,Apartment,1,Freehold,2006,Private,238247,9,23,Central Region,Singapore River
LA CASA,"998,000","1,280.92",779,29-Sep-20,68 WOODLANDS DRIVE 16 #10-38,Resale,Strata,119,"8,387",-,Executive Condominium,1,99 yrs from 13/09/2004,2008,HDB,737892,25,73,North Region,Woodlands
THE PANORAMA,"685,000",473.62,"1,446",29-Sep-20,16 ANG MO KIO AVENUE 2 #03-27,Resale,Strata,44,"15,568",-,Condominium,1,99 yrs from 08/04/2013,2017,Private,567699,20,56,North East Region,Ang Mo Kio
WATERFRONT GOLD,"1,738,000","1,474.67","1,179",29-Sep-20,750 BEDOK RESERVOIR ROAD #09-02,Resale,Strata,137,"12,686",-,Condominium,1,99 yrs from 26/11/2009,2014,Private,479256,16,47,East Region,Bedok
THE RAINTREE,"1,650,000","1,582.31","1,043",29-Sep-20,93 BUKIT DRIVE #05-28,Resale,Strata,147,"11,224",-,Condominium,1,99 yrs from 01/03/2003,2008,Private,587844,21,58,West Region,Bukit Panjang
WATERBANK AT DAKOTA,"1,520,000",882.65,"1,722",29-Sep-20,70 DAKOTA CRESCENT #16-02,Resale,Strata,82,"18,537",-,Condominium,1,99 yrs from 07/12/2009,2013,HDB,399941,14,39,Central Region,Geylang
DUNMAN PLACE,"1,780,000","1,291.68","1,378",29-Sep-20,515 DUNMAN ROAD #17-04,Resale,Strata,120,"14,833",-,Apartment,1,Freehold,2001,HDB,439204,15,43,Central Region,Geylang
THE PROMENADE@PELIKAT,"615,000",484.38,"1,270",29-Sep-20,183 JALAN PELIKAT #02-12,Resale,Strata,45,"13,667",-,Apartment,1,Freehold,2015,HDB,537643,19,53,North East Region,Hougang
GRAND CHATEAU,"1,230,000","1,076.40","1,143",29-Sep-20,2 JALAN RAJAWALI #08-06,Resale,Strata,100,"12,300",-,Condominium,1,Freehold,1996,Private,598435,21,59,Central Region,Bukit Timah
CARIBBEAN AT KEPPEL BAY,"1,450,000",882.65,"1,643",29-Sep-20,18 KEPPEL BAY DRIVE #04-24,Resale,Strata,82,"17,683",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,98644,4,9,Central Region,Bukit Merah
N.A.,"3,600,000","3,961.15",909,29-Sep-20,7 LORONG 1 REALTY PARK,Resale,Land,368,"9,783",-,Semi-Detached House,1,999 yrs from 01/01/1879,-,Private,536931,19,53,North East Region,Hougang
TRELLIS TOWERS,"2,240,000","1,485.43","1,508",29-Sep-20,700 LORONG 1 TOA PAYOH #23-09,Resale,Strata,138,"16,232",-,Condominium,1,Freehold,2000,Private,319773,12,31,Central Region,Toa Payoh
LUXUS HILLS,"3,188,000","1,614.60","1,974",29-Sep-20,10 LUXUS HILL DRIVE,Resale,Land,150,"21,253",-,Terrace House,1,999 yrs from 01/01/1879,2018,Private,804762,28,80,North East Region,Serangoon
RIVERPARC RESIDENCE,"1,018,000","1,076.40",946,29-Sep-20,100 PUNGGOL DRIVE #11-23,Resale,Strata,100,"10,180",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,HDB,828799,19,82,North East Region,Punggol
DOUBLE BAY RESIDENCES,"1,530,000","1,367.03","1,119",29-Sep-20,19B SIMEI STREET 4 #06-25,Resale,Strata,127,"12,047",-,Condominium,1,99 yrs from 07/04/2008,2012,Private,528714,18,52,East Region,Tampines
THE SANTORINI,"598,000",462.85,"1,292",29-Sep-20,21 TAMPINES STREET 86 #13-11,Resale,Strata,43,"13,907",-,Condominium,1,99 yrs from 16/10/2013,2017,Private,528592,18,52,East Region,Tampines
SUITES @ EASTCOAST,"1,090,000",904.18,"1,206",29-Sep-20,171 UPPER EAST COAST ROAD #02-02,Resale,Strata,84,"12,976",-,Condominium,1,Freehold,2012,Private,455273,15,45,East Region,Bedok
TWIN VEW,"2,016,000","1,377.79","1,463",29-Sep-20,91 WEST COAST VALE #22-03,New Sale,Strata,128,"15,750",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126755,5,12,West Region,Clementi
JADESCAPE,"1,453,000",764.24,"1,901",29-Sep-20,10 SHUNFU ROAD #21-35,New Sale,Strata,71,"20,465",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575746,20,57,Central Region,Bishan
JADESCAPE,"2,812,500","1,646.89","1,708",29-Sep-20,12 SHUNFU ROAD #19-45,New Sale,Strata,153,"18,382",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575747,20,57,Central Region,Bishan
JADESCAPE,"1,356,000",764.24,"1,774",29-Sep-20,4 SHUNFU ROAD #22-10,New Sale,Strata,71,"19,099",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
JADESCAPE,"2,482,700","1,420.85","1,747",29-Sep-20,4 SHUNFU ROAD #12-17,New Sale,Strata,132,"18,808",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575743,20,57,Central Region,Bishan
JADESCAPE,"2,490,900","1,420.85","1,753",29-Sep-20,4 SHUNFU ROAD #13-17,New Sale,Strata,132,"18,870",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575743,20,57,Central Region,Bishan
JADESCAPE,"1,364,900",764.24,"1,786",29-Sep-20,4 SHUNFU ROAD #21-18,New Sale,Strata,71,"19,224",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575743,20,57,Central Region,Bishan
JADESCAPE,"1,358,000",764.24,"1,777",29-Sep-20,4 SHUNFU ROAD #20-18,New Sale,Strata,71,"19,127",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575743,20,57,Central Region,Bishan
STIRLING RESIDENCES,"1,326,000",635.08,"2,088",29-Sep-20,21 STIRLING ROAD #30-09,New Sale,Strata,59,"22,475",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,3,14,Central Region,Queenstown
THE WOODLEIGH RESIDENCES,"1,913,000",958,"1,997",29-Sep-20,31 BIDADARI PARK DRIVE #09-54,New Sale,Strata,89,"21,494",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367800,13,36,Central Region,Toa Payoh
AFFINITY AT SERANGOON,"1,178,000",731.95,"1,609",29-Sep-20,24 SERANGOON NORTH AVENUE 1 #09-33,New Sale,Strata,68,"17,324",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554339,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"839,200",516.67,"1,624",29-Sep-20,1 SERANGOON NORTH VIEW #04-08,New Sale,Strata,48,"17,483",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554343,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"2,358,000","1,539.25","1,532",29-Sep-20,5 SERANGOON NORTH VIEW #11-27,New Sale,Strata,143,"16,490",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554345,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,149,100",688.9,"1,668",29-Sep-20,9 SERANGOON NORTH VIEW #08-37,New Sale,Strata,64,"17,955",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554347,19,55,North East Region,Serangoon
FOURTH AVENUE RESIDENCES,"1,115,000",484.38,"2,302",29-Sep-20,6 FOURTH AVENUE #05-22,New Sale,Strata,45,"24,778",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,HDB,268673,10,26,Central Region,Bukit Timah
DAINTREE RESIDENCE,"1,985,840","1,205.57","1,647",29-Sep-20,11G TOH TUCK ROAD #03-36,New Sale,Strata,112,"17,731",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596129,21,59,Central Region,Bukit Timah
RV ALTITUDE,"1,750,000",624.31,"2,803",29-Sep-20,344 RIVER VALLEY ROAD #06-02,New Sale,Strata,58,"30,172",-,Apartment,1,Freehold,Uncompleted,Private,238385,9,23,Central Region,River Valley
PIERMONT GRAND,"1,007,900",871.88,"1,156",29-Sep-20,46 SUMANG WALK #08-51,New Sale,Strata,81,"12,443",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828628,19,82,North East Region,Punggol
THE FLORENCE RESIDENCES,"800,000",484.38,"1,652",29-Sep-20,83 HOUGANG AVENUE 2 #15-18,New Sale,Strata,45,"17,778",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538860,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"1,499,000","1,087.16","1,379",29-Sep-20,27 TAMPINES LANE #10-96,New Sale,Strata,101,"14,842",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528472,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,275,000",914.94,"1,394",29-Sep-20,9 TAMPINES LANE #09-34,New Sale,Strata,85,"15,000",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528481,18,52,East Region,Tampines
AVENUE SOUTH RESIDENCE,"1,540,000",731.95,"2,104",29-Sep-20,11 SILAT AVENUE #34-32,New Sale,Strata,68,"22,647",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,HDB,168877,3,16,Central Region,Bukit Merah
AVENUE SOUTH RESIDENCE,"1,086,000",527.44,"2,059",29-Sep-20,13 SILAT AVENUE #23-44,New Sale,Strata,49,"22,163",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168878,3,16,Central Region,Bukit Merah
OLA,"1,245,000","1,001.05","1,244",29-Sep-20,84 ANCHORVALE CRESCENT #13-30,New Sale,Strata,93,"13,387",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,N.A,544560,19,54,North East Region,Sengkang
