Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
HERON BAY,"1,300,000","1,388.56",936,09-Oct-20,51 UPPER SERANGOON VIEW #16-01,Resale,Strata,129,"10,078",-,Executive Condominium,1,99 yrs from 04/06/2012,2015,Private,534020,19,53,North East Region,Hougang
THE WOODS,"1,800,000","4,208.72",428,09-Oct-20,227 WESTWOOD AVENUE,Resale,Strata,391,"4,604",-,Terrace House,1,99 yrs from 09/03/2010,2013,Private,648286,22,64,West Region,Jurong West
CHILTERN PARK,"1,245,000","1,270.15",980,09-Oct-20,131 SERANGOON AVENUE 3 #05-08,Resale,Strata,118,"10,551",-,Condominium,1,99 yrs from 01/03/1991,1995,Private,556112,19,55,North East Region,Serangoon
SERANGOON GARDEN ESTATE,"3,528,000","2,805.10","1,258",09-Oct-20,1 BLOXHOME DRIVE,Resale,Land,260.6,"13,538",-,Semi-Detached House,1,999 yrs from 01/01/1955,2000,HDB,559697,19,55,North East Region,Serangoon
CANBERRA RESIDENCES,"814,000",958,850,09-Oct-20,515 CANBERRA DRIVE #01-38,Resale,Strata,89,"9,146",-,Condominium,1,99 yrs from 08/09/2010,2013,HDB,768131,27,76,North Region,Sembawang
WOODSVALE,"830,000","1,291.68",643,09-Oct-20,11 WOODLANDS DRIVE 72 #08-33,Resale,Strata,120,"6,917",-,Executive Condominium,1,99 yrs from 22/09/1997,2000,HDB,738094,25,73,North Region,Woodlands
COSTA DEL SOL,"1,750,000","1,237.86","1,414",09-Oct-20,80 BAYSHORE ROAD #26-28,Resale,Strata,115,"15,217",-,Condominium,1,99 yrs from 05/05/1997,2003,Private,469992,16,46,East Region,Bedok
MARINA BAY SUITES,"5,150,000","2,680.24","1,921",09-Oct-20,3 CENTRAL BOULEVARD #28-01,Resale,Strata,249,"20,683",-,Condominium,1,99 yrs from 08/03/2007,2013,Private,18965,1,1,Central Region,Downtown Core
CASPIAN,"620,888",462.85,"1,341",09-Oct-20,56 LAKESIDE DRIVE #03-32,Resale,Strata,43,"14,439",-,Condominium,1,99 yrs from 17/03/2008,2012,HDB,648318,22,64,West Region,Jurong West
N.A.,"4,700,000","3,398.19","1,383",09-Oct-20,46 JALAN SEAVIEW,Resale,Land,315.7,"14,888",-,Semi-Detached House,1,Freehold,-,Private,438360,15,43,Central Region,Marine Parade
COASTAL BREEZE RESIDENCES,"1,300,000","1,840.64",706,09-Oct-20,10 LOYANG BESAR CLOSE #05-03,Resale,Strata,171,"7,602",-,Condominium,1,99 yrs from 08/04/2008,2012,HDB,509050,17,50,East Region,Pasir Ris
RIVERSAILS,"1,206,000","1,108.69","1,088",09-Oct-20,12 UPPER SERANGOON CRESCENT #03-30,Resale,Strata,103,"11,709",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534030,19,53,North East Region,Hougang
THE RIVERVALE,"960,000","1,248.62",769,09-Oct-20,3 RIVERVALE LINK #14-24,Resale,Strata,116,"8,276",-,Executive Condominium,1,99 yrs from 18/12/1997,2000,HDB,545119,19,54,North East Region,Sengkang
TIERRA VUE,"2,260,000","1,259.39","1,795",09-Oct-20,42 ST. PATRICK'S ROAD #02-22,Resale,Strata,117,"19,316",-,Condominium,1,Freehold,2009,Private,424215,15,42,East Region,Bedok
THE PANORAMA,"1,680,000","1,140.98","1,472",09-Oct-20,10 ANG MO KIO AVENUE 2 #06-11,Resale,Strata,106,"15,849",-,Condominium,1,99 yrs from 08/04/2013,2017,HDB,567696,20,56,North East Region,Ang Mo Kio
N.A.,"2,500,000","2,019.33","1,238",09-Oct-20,6 STRATTON PLACE,Resale,Land,187.6,"13,326",-,Terrace House,1,Freehold,1992,Private,806819,28,80,North East Region,Serangoon
MONT BOTANIK RESIDENCE,"1,628,000",947.23,"1,719",09-Oct-20,2K JALAN REMAJA #06-02,New Sale,Strata,88,"18,500",-,Condominium,1,Freehold,Uncompleted,N.A,668728,23,66,West Region,Bukit Batok
SIMS URBAN OASIS,"710,000",462.85,"1,534",09-Oct-20,12 SIMS DRIVE #04-46,Resale,Strata,43,"16,512",-,Condominium,1,99 yrs from 29/07/2014,2017,HDB,387391,14,38,Central Region,Geylang
THE PROMENADE@PELIKAT,"548,000",452.09,"1,212",09-Oct-20,183 JALAN PELIKAT #02-32,Resale,Strata,42,"13,048",-,Apartment,1,Freehold,2015,Private,537643,19,53,North East Region,Hougang
MARINA ONE RESIDENCES,"2,550,000","1,119.46","2,278",09-Oct-20,21 MARINA WAY #32-06,Resale,Strata,104,"24,519",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,18978,1,1,Central Region,Downtown Core
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",10-Oct-20,15 BIDADARI PARK DRIVE #05-08,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367805,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,380,000",667.37,"2,068",10-Oct-20,23 BIDADARI PARK DRIVE #13-36,New Sale,Strata,62,"22,258",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367796,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"2,129,000","1,076.40","1,978",10-Oct-20,29 BIDADARI PARK DRIVE #08-50,New Sale,Strata,100,"21,290",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367799,13,36,Central Region,Toa Payoh
PARK COLONIAL,"1,271,000",602.78,"2,109",10-Oct-20,12 WOODLEIGH LANE #09-49,New Sale,Strata,56,"22,696",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,Private,357658,13,35,Central Region,Toa Payoh
THE GARDEN RESIDENCES,"1,284,200",796.54,"1,612",10-Oct-20,3 SERANGOON NORTH VIEW #14-23,New Sale,Strata,74,"17,354",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554344,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,260,000",796.54,"1,582",10-Oct-20,3 SERANGOON NORTH VIEW #08-23,New Sale,Strata,74,"17,027",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554344,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,252,000",796.54,"1,572",10-Oct-20,3 SERANGOON NORTH VIEW #06-23,New Sale,Strata,74,"16,919",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554344,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,139,700",688.9,"1,654",10-Oct-20,7 SERANGOON NORTH VIEW #13-36,New Sale,Strata,64,"17,808",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554346,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,173,900",688.9,"1,704",10-Oct-20,9 SERANGOON NORTH VIEW #12-37,New Sale,Strata,64,"18,342",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554347,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,168,400",688.9,"1,696",10-Oct-20,9 SERANGOON NORTH VIEW #11-37,New Sale,Strata,64,"18,256",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554347,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,274,900",796.54,"1,601",10-Oct-20,9 SERANGOON NORTH VIEW #12-43,New Sale,Strata,74,"17,228",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554347,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,283,000",796.54,"1,611",10-Oct-20,9 SERANGOON NORTH VIEW #14-43,New Sale,Strata,74,"17,338",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554347,19,55,North East Region,Serangoon
KENT RIDGE HILL RESIDENCES,"1,394,000",742.72,"1,877",10-Oct-20,64A SOUTH BUONA VISTA ROAD #03-59,New Sale,Strata,69,"20,203",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,N.A,117326,5,11,Central Region,Queenstown
PARC ESTA,"1,353,000",742.72,"1,822",10-Oct-20,902 SIMS AVENUE #14-10,New Sale,Strata,69,"19,609",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,N.A,408967,14,40,Central Region,Geylang
PIERMONT GRAND,"1,001,160",871.88,"1,148",10-Oct-20,46 SUMANG WALK #09-52,New Sale,Strata,81,"12,360",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828628,19,82,North East Region,Punggol
THE FLORENCE RESIDENCES,"898,000",527.44,"1,703",10-Oct-20,81 HOUGANG AVENUE 2 #12-02,New Sale,Strata,49,"18,327",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538859,19,53,North East Region,Hougang
THE FLORENCE RESIDENCES,"1,499,000",914.94,"1,638",10-Oct-20,89 HOUGANG AVENUE 2 #05-39,New Sale,Strata,85,"17,635",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538863,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"975,000",678.13,"1,438",10-Oct-20,1 TAMPINES LANE #11-02,New Sale,Strata,63,"15,476",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528482,18,52,East Region,Tampines
TREASURE AT TAMPINES,"990,000",678.13,"1,460",10-Oct-20,39 TAMPINES LANE #09-124,New Sale,Strata,63,"15,714",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528466,18,52,East Region,Tampines
ONE PEARL BANK,"1,180,000",430.56,"2,741",10-Oct-20,1 PEARL BANK #34-03,New Sale,Strata,40,"29,500",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,N.A,169016,3,16,Central Region,Outram
ONE PEARL BANK,"1,472,000",570.49,"2,580",10-Oct-20,1 PEARL BANK #28-09,New Sale,Strata,53,"27,774",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,3,16,Central Region,Outram
ONE PEARL BANK,"1,448,000",570.49,"2,538",10-Oct-20,1 PEARL BANK #27-20,New Sale,Strata,53,"27,321",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,3,16,Central Region,Outram
ONE PEARL BANK,"1,302,000",527.44,"2,469",10-Oct-20,1 PEARL BANK #28-21,New Sale,Strata,49,"26,571",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,HDB,169016,3,16,Central Region,Outram
SENGKANG GRAND RESIDENCES,"895,600",505.91,"1,770",10-Oct-20,80 COMPASSVALE BOW #12-34,New Sale,Strata,47,"19,055",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544570,19,54,North East Region,Sengkang
SENGKANG GRAND RESIDENCES,"1,138,400",624.31,"1,823",10-Oct-20,80 COMPASSVALE BOW #05-38,New Sale,Strata,58,"19,628",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,HDB,544570,19,54,North East Region,Sengkang
PARC CLEMATIS,"1,508,500",893.41,"1,688",10-Oct-20,8C JALAN LEMPENG #17-38,New Sale,Strata,83,"18,175",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128825,5,12,West Region,Clementi
PARC CLEMATIS,"2,167,000","1,291.68","1,678",10-Oct-20,8F JALAN LEMPENG #07-65,New Sale,Strata,120,"18,058",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,126740,5,12,West Region,Clementi
FORETT AT BUKIT TIMAH,"2,411,000","1,302.44","1,851",10-Oct-20,36 TOH TUCK ROAD #02-60,New Sale,Strata,121,"19,926",-,Apartment,1,Freehold,Uncompleted,Private,596714,21,59,Central Region,Bukit Timah
N.A.,"34,700,000","19,938.16","1,740",10-Oct-20,3F DALVEY ESTATE,Resale,Land,"1,852.30","18,733",-,Detached House,1,Freehold,2018,Private,259563,10,25,Central Region,Tanglin
JADESCAPE,"2,497,000","1,420.85","1,757",11-Oct-20,4 SHUNFU ROAD #11-17,New Sale,Strata,132,"18,917",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575743,20,57,Central Region,Bishan
STIRLING RESIDENCES,"2,601,000","1,345.50","1,933",11-Oct-20,23 STIRLING ROAD #31-22,New Sale,Strata,125,"20,808",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,3,14,Central Region,Queenstown
STIRLING RESIDENCES,"1,291,000",656.6,"1,966",11-Oct-20,25 STIRLING ROAD #34-29,New Sale,Strata,61,"21,164",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148962,3,14,Central Region,Queenstown
THE WOODLEIGH RESIDENCES,"2,119,000","1,076.40","1,969",11-Oct-20,29 BIDADARI PARK DRIVE #07-50,New Sale,Strata,100,"21,190",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367799,13,36,Central Region,Toa Payoh
AMBER PARK,"1,157,600",484.38,"2,390",11-Oct-20,18A AMBER GARDENS #03-23,New Sale,Strata,45,"25,724",-,Condominium,1,Freehold,Uncompleted,N.A,439981,15,43,Central Region,Marine Parade
THE GARDEN RESIDENCES,"1,295,300",785.77,"1,648",11-Oct-20,1 SERANGOON NORTH VIEW #11-03,New Sale,Strata,73,"17,744",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554343,19,55,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,049,000",613.55,"1,710",11-Oct-20,7 SERANGOON NORTH VIEW #14-32,New Sale,Strata,57,"18,404",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554346,19,55,North East Region,Serangoon
ONE MEYER,"1,642,000",613.55,"2,676",11-Oct-20,1 MEYER PLACE #14-04,New Sale,Strata,57,"28,807",-,Apartment,1,Freehold,Uncompleted,N.A,437988,15,43,Central Region,Marine Parade
PIERMONT GRAND,"1,549,530","1,388.56","1,116",11-Oct-20,28 SUMANG WALK #01-14,New Sale,Strata,129,"12,012",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828619,19,82,North East Region,Punggol
COASTLINE RESIDENCES,"1,705,000",710.42,"2,400",11-Oct-20,9 AMBER ROAD #06-07,New Sale,Strata,66,"25,833",-,Apartment,1,Freehold,Uncompleted,Private,439854,15,43,Central Region,Marine Parade
THE FLORENCE RESIDENCES,"1,086,000",635.08,"1,710",11-Oct-20,91 HOUGANG AVENUE 2 #17-52,New Sale,Strata,59,"18,407",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538864,19,53,North East Region,Hougang
ONE PEARL BANK,"1,800,000",839.59,"2,144",11-Oct-20,1 PEARL BANK #02-19,New Sale,Strata,78,"23,077",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,N.A,169016,3,16,Central Region,Outram
THE ANTARES,"1,247,860",688.9,"1,811",11-Oct-20,25 MATTAR ROAD #09-25,New Sale,Strata,64,"19,498",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,HDB,387731,14,38,Central Region,Geylang
SENGKANG GRAND RESIDENCES,"1,256,000",764.24,"1,643",11-Oct-20,82 COMPASSVALE BOW #06-45,New Sale,Strata,71,"17,690",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544571,19,54,North East Region,Sengkang
PARC KOMO,"1,052,000",699.66,"1,504",11-Oct-20,963 UPPER CHANGI ROAD NORTH #04-27,New Sale,Strata,65,"16,185",-,Apartment,1,Freehold,Uncompleted,HDB,507664,17,50,East Region,Pasir Ris
PARC CLEMATIS,"1,172,000",721.19,"1,625",11-Oct-20,8F JALAN LEMPENG #08-59,New Sale,Strata,67,"17,493",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,126740,5,12,West Region,Clementi
AVENUE SOUTH RESIDENCE,"1,646,000",731.95,"2,249",11-Oct-20,13 SILAT AVENUE #43-46,New Sale,Strata,68,"24,206",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168878,3,16,Central Region,Bukit Merah
MIDWOOD,"770,100",484.38,"1,590",11-Oct-20,10 HILLVIEW RISE #03-11,New Sale,Strata,45,"17,113",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,HDB,667972,23,66,West Region,Bukit Batok
MIDWOOD,"792,200",484.38,"1,635",11-Oct-20,10 HILLVIEW RISE #07-16,New Sale,Strata,45,"17,604",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,N.A,667972,23,66,West Region,Bukit Batok
MIDWOOD,"798,600",484.38,"1,649",11-Oct-20,10 HILLVIEW RISE #09-16,New Sale,Strata,45,"17,747",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,Private,667972,23,66,West Region,Bukit Batok
MIDWOOD,"795,800",484.38,"1,643",11-Oct-20,10 HILLVIEW RISE #08-16,New Sale,Strata,45,"17,684",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,HDB,667972,23,66,West Region,Bukit Batok
MIDWOOD,"1,131,600",688.9,"1,643",11-Oct-20,8 HILLVIEW RISE #09-05,New Sale,Strata,64,"17,681",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,N.A,667971,23,66,West Region,Bukit Batok
MIDWOOD,"897,000",548.96,"1,634",11-Oct-20,8 HILLVIEW RISE #09-09,New Sale,Strata,51,"17,588",-,Condominium,1,99 yrs from 01/10/2018,Uncompleted,N.A,667971,23,66,West Region,Bukit Batok
PARC CANBERRA,"1,037,000",925.7,"1,120",11-Oct-20,19 CANBERRA WALK #11-39,New Sale,Strata,86,"12,058",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,N.A,756950,27,75,North Region,Sembawang
FORETT AT BUKIT TIMAH,"3,876,000","1,883.70","2,058",11-Oct-20,34B TOH TUCK ROAD #06-51,New Sale,Strata,175,"22,149",-,Apartment,1,Freehold,Uncompleted,Private,596113,21,59,Central Region,Bukit Timah
LEEDON GREEN,"1,775,100",710.42,"2,499",11-Oct-20,28 LEEDON HEIGHTS #06-13,New Sale,Strata,66,"26,895",-,Condominium,1,Freehold,Uncompleted,N.A,266222,10,26,Central Region,Bukit Timah
PENROSE,"1,012,200",570.49,"1,774",11-Oct-20,22 SIMS DRIVE #01-14,New Sale,Strata,53,"19,098",-,Apartment,1,99 yrs from 03/07/2019,Uncompleted,HDB,387396,14,38,Central Region,Geylang
FRANKEL ESTATE,"4,380,000","3,960.08","1,106",12-Oct-20,97 DUNBAR WALK,Resale,Land,367.9,"11,905",-,Semi-Detached House,1,Freehold,1969,Private,459409,15,45,East Region,Bedok
WATERFRONT KEY,"1,888,000","1,517.72","1,244",12-Oct-20,770 BEDOK RESERVOIR ROAD #14-05,Resale,Strata,141,"13,390",-,Condominium,1,99 yrs from 31/10/2007,2012,Private,479250,16,47,East Region,Bedok
SKY HABITAT,"3,300,000","2,034.40","1,622",12-Oct-20,9 BISHAN STREET 15 #32-11,Resale,Strata,189,"17,460",-,Condominium,1,99 yrs from 30/05/2011,2015,Private,573909,20,57,Central Region,Bishan
SUMMERDALE,"840,000","1,194.80",703,12-Oct-20,6 BOON LAY DRIVE #03-15,Resale,Strata,111,"7,568",-,Executive Condominium,1,99 yrs from 22/09/1997,2000,HDB,649927,22,64,West Region,Jurong West
THE RAINTREE,"1,400,000","1,334.74","1,049",12-Oct-20,93 BUKIT DRIVE #05-27,Resale,Strata,124,"11,290",-,Condominium,1,99 yrs from 01/03/2003,2008,Private,587844,21,58,West Region,Bukit Panjang
LAKEHOLMZ,"1,100,000","1,248.62",881,12-Oct-20,82 CORPORATION ROAD #07-05,Resale,Strata,116,"9,483",-,Condominium,1,99 yrs from 29/10/2001,2005,HDB,649820,22,64,West Region,Jurong West
LAKESIDE GROVE,"1,870,000","2,180.79",857,12-Oct-20,33 CORPORATION WALK,Resale,Land,202.6,"9,230",-,Terrace House,1,99 yrs from 24/04/1996,1998,Private,618436,22,61,West Region,Jurong West
EASTWOOD CENTRE,"1,500,000","3,196.91",469,12-Oct-20,20 EASTWOOD ROAD #04-06,Resale,Strata,297,"5,051",-,Apartment,1,99 yrs from 06/11/1995,1998,HDB,486442,16,48,East Region,Bedok
FABER CREST,"1,138,000","1,259.39",904,12-Oct-20,50J FABER HEIGHTS #02-67,Resale,Strata,117,"9,726",-,Condominium,1,99 yrs from 12/06/1996,2001,HDB,129203,5,12,West Region,Clementi
EDELWEISS PARK CONDOMINIUM,"2,031,000","3,196.91",635,12-Oct-20,102 FLORA ROAD #08-67,Resale,Strata,297,"6,838",-,Condominium,1,Freehold,2006,Private,509744,17,50,East Region,Pasir Ris
REGENT PARK,"1,195,000","1,162.51","1,028",12-Oct-20,22 JALAN LEMPENG #02-03,Resale,Strata,108,"11,065",-,Condominium,1,99 yrs from 01/12/1993,1997,HDB,128803,5,12,West Region,Clementi
REGENT PARK,"1,170,000","1,162.51","1,006",12-Oct-20,22 JALAN LEMPENG #05-08,Resale,Strata,108,"10,833",-,Condominium,1,99 yrs from 01/12/1993,1997,HDB,128803,5,12,West Region,Clementi
LUXUS HILLS,"3,138,000","1,614.60","1,944",12-Oct-20,46 LUXUS HILL DRIVE,Resale,Land,150,"20,920",-,Terrace House,1,999 yrs from 01/01/1879,2018,HDB,804780,28,80,North East Region,Serangoon
TAI KENG GARDENS,"2,700,000","1,940.75","1,391",12-Oct-20,79 JALAN LOKAM,Resale,Land,180.3,"14,975",-,Terrace House,1,Freehold,-,HDB,537904,19,53,North East Region,Hougang
THE PROMENADE@PELIKAT,"592,000",484.38,"1,222",12-Oct-20,183 JALAN PELIKAT #02-06,Resale,Strata,45,"13,156",-,Apartment,1,Freehold,2015,HDB,537643,19,53,North East Region,Hougang
PARK EAST,"1,869,000","1,334.74","1,400",12-Oct-20,77 JALAN TUA KONG #05-08,Resale,Strata,124,"15,073",-,Condominium,1,Freehold,1994,HDB,457268,15,45,East Region,Bedok
D' CASTILIA,"2,570,000","2,271.20","1,132",12-Oct-20,45 JOO CHIAT LANE #05-05,Resale,Strata,211,"12,180",-,Apartment,1,Freehold,2012,Private,428104,15,42,Central Region,Geylang
THE MAYFAIR,"996,000","1,162.51",857,12-Oct-20,3 JURONG EAST STREET 32 #12-05,Resale,Strata,108,"9,222",-,Condominium,1,99 yrs from 04/12/1996,2000,HDB,609478,22,60,West Region,Jurong East
LEVENUE,"700,000",570.49,"1,227",12-Oct-20,55 LENGKONG EMPAT #03-04,Resale,Strata,53,"13,208",-,Apartment,1,Freehold,2014,HDB,417642,14,41,East Region,Bedok
SIMS GREEN,"860,000",990.29,868,12-Oct-20,7 LORONG 27A GEYLANG #02-01,Resale,Strata,92,"9,348",-,Apartment,1,99 yrs from 06/02/2001,2003,HDB,388133,14,38,Central Region,Geylang
LA BRISA,"550,000",441.32,"1,246",12-Oct-20,50 LORONG 28 GEYLANG #07-07,Resale,Strata,41,"13,415",-,Apartment,1,Freehold,2012,Private,398453,14,39,Central Region,Geylang
N.A.,"3,650,000","1,798.66","2,029",12-Oct-20,15 LORONG ABU TALIB,Resale,Land,167.1,"21,843",-,Terrace House,1,Freehold,-,Private,456852,15,45,East Region,Bedok
THE SAIL @ MARINA BAY,"3,500,000","1,969.81","1,777",12-Oct-20,2 MARINA BOULEVARD #27-06,Resale,Strata,183,"19,126",-,Apartment,1,99 yrs from 12/08/2002,2008,Private,18987,1,1,Central Region,Downtown Core
SANNY PARK,"3,900,000","1,685.64","2,314",12-Oct-20,15 MERRYN TERRACE,Resale,Land,156.6,"24,904",-,Terrace House,1,Freehold,1976,Private,298422,11,29,Central Region,Novena
THE MILTONIA RESIDENCES,"555,000",516.67,"1,074",12-Oct-20,546 MILTONIA CLOSE #03-54,Resale,Strata,48,"11,563",-,Condominium,1,99 yrs from 30/11/2010,2014,HDB,768117,27,76,North Region,Yishun
ONE TREE HILL MANSIONS,"1,820,000","1,614.60","1,127",12-Oct-20,69 ONE TREE HILL #05-69,Resale,Strata,150,"12,133",-,Apartment,1,99 yrs from 01/02/1973,-,Private,248706,10,24,Central Region,River Valley
PARBURY HILL CONDOMINIUM,"1,090,000",904.18,"1,206",12-Oct-20,38 PARBURY AVENUE #02-07,Resale,Strata,84,"12,976",-,Condominium,1,Freehold,1997,Private,467304,16,46,East Region,Bedok
POH HUAT GARDENS,"2,820,000","2,004.26","1,407",12-Oct-20,45 POH HUAT CRESCENT,Resale,Land,186.2,"15,145",-,Terrace House,1,999 yrs from 11/06/1883,1989,Private,546878,19,54,North East Region,Hougang
WATERTOWN,"740,000",559.73,"1,322",12-Oct-20,73 PUNGGOL CENTRAL #09-60,Resale,Strata,52,"14,231",-,Apartment,1,99 yrs from 18/05/2011,2017,Private,828756,19,82,North East Region,Punggol
RIVERPARC RESIDENCE,"1,080,000","1,227.10",880,12-Oct-20,94 PUNGGOL DRIVE #10-11,Resale,Strata,114,"9,474",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828796,19,82,North East Region,Punggol
UE SQUARE,"1,930,000","1,054.87","1,830",12-Oct-20,205 RIVER VALLEY ROAD #09-51,Resale,Strata,98,"19,694",-,Apartment,1,929 yrs from 01/01/1953,1997,HDB,238274,9,23,Central Region,Singapore River
ASPEN HEIGHTS,"5,177,000","3,100.03","1,670",12-Oct-20,261 RIVER VALLEY ROAD #16-08,Resale,Strata,288,"17,976",-,Condominium,1,999 yrs from 01/07/1841,1998,Private,238307,9,23,Central Region,River Valley
RV RESIDENCES,"2,280,000","1,119.46","2,037",12-Oct-20,463 RIVER VALLEY ROAD #07-10,Resale,Strata,104,"21,923",-,Condominium,1,999 yrs from 21/06/1877,2015,Private,248348,10,24,Central Region,Tanglin
BLOSSOM RESIDENCES,"1,360,000","1,711.48",795,12-Oct-20,30 SEGAR ROAD #01-05,Resale,Strata,159,"8,553",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,HDB,677721,23,67,West Region,Bukit Panjang
BLOSSOM RESIDENCES,"1,080,000","1,248.62",865,12-Oct-20,32 SEGAR ROAD #07-16,Resale,Strata,116,"9,310",-,Executive Condominium,1,99 yrs from 02/03/2011,2014,Private,677722,23,67,West Region,Bukit Panjang
EAST COAST PARK,"2,465,000","1,948.28","1,265",12-Oct-20,336 SIGLAP ROAD,Resale,Land,181,"13,619",-,Terrace House,1,Freehold,-,Private,455920,15,45,East Region,Bedok
SOLEIL @ SINARAN,"1,760,000",936.47,"1,879",12-Oct-20,2 SINARAN DRIVE #33-07,Resale,Strata,87,"20,230",-,Condominium,1,99 yrs from 23/10/2006,2011,Private,307467,11,30,Central Region,Novena
